,aimag,sum,town,point_name,PID,mountCoLtd,centerID,Y,X,H_Baltic,B_gradWGS84,B_minWGS84,B_secWGS84,L_gradWGS84,L_minWGS84,L_secWGS84,N_UTM,E_UTM
138,Баян-Өлгий ,Өлгий,,ПЦТ3325,GPS83120010,"""Триал минерал марк"" ХХК",ГЦТ3325,48.9902777777778,89.9744838611111,1735.195,48,59,25.2325,89,58,28.1419,5430645.982,717589.829
139,Баян-Өлгий ,Өлгий,,ПЦТ3335,GPS83120011,"""Триал минерал марк"" ХХК",ГЦТ3335,48.9836111111111,89.9666915555556,1713.202,48,59,1.8706,89,58,0.0896,5429902.400,717048.082
140,Баян-Өлгий ,Өлгий,,ПЦТ3309,GPS83120012,"""Триал минерал марк"" ХХК",ГЦТ3309,48.9813888888889,89.9664126666667,1713.779,48,58,53.4283,89,57,59.0856,5429640.962,717037.870
141,Баян-Өлгий ,Өлгий,,ПЦТ3307,GPS83120013,"""Триал минерал марк"" ХХК",ГЦТ3307,48.9791666666667,89.9681009444445,1714.082,48,58,45.7165,89,58,5.1634,5429407.703,717170.693
142,Баян-Өлгий ,Өлгий,,ПЦТ5679,GPS83120014,"""Триал минерал марк"" ХХК",ГЦТ5679,48.9755555555556,89.97070675,1714.219,48,58,32.5726,89,58,14.5443,5429009.366,717377.219
143,Баян-Өлгий ,Өлгий,,ПЦТ3371,GPS83120015,"""Триал минерал марк"" ХХК",ГЦТ3371,48.9730555555556,89.9620235833333,1716.421,48,58,23.7731,89,57,43.2849,5428712.859,716752.523
144,Баян-Өлгий ,Өлгий,,ПЦТ5027,GPS83120016,"""Триал минерал марк"" ХХК",ГЦТ5027,48.9666666666667,89.9615965555556,1717.284,48,58,0.5934,89,57,41.7476,5427996.004,716749.208
145,Баян-Өлгий ,Өлгий,,ПЦТ3345,GPS83120017,"""Триал минерал марк"" ХХК",ГЦТ3345,48.9730555555556,89.9503310833333,1716.812,48,58,23.5192,89,57,1.1919,5428671.691,715897.309
146,Баян-Өлгий ,Өлгий,,ПЦТ3308,GPS83120018,"""Триал минерал марк"" ХХК",ГЦТ3308,48.9769444444445,89.9488102222222,1717.877,48,58,37.7508,89,56,55.7168,5429106.745,715768.954
147,Баян-Өлгий ,Өлгий,,ПЦТ3319,GPS83120019,"""Триал минерал марк"" ХХК",ГЦТ3319,48.9694444444445,89.9574660277778,1715.787,48,58,10.5399,89,57,26.8777,5428291.297,716434.978
148,Баян-Өлгий ,Өлгий,,ПЦТ3328,GPS83120020,"""Триал минерал марк"" ХХК",ГЦТ3328,48.9661111111111,89.9431021111111,1716.643,48,57,58.7475,89,56,35.1676,5427886.362,715398.038
149,Баян-Өлгий ,Өлгий,,ПЦТ3388,GPS83120021,"""Триал минерал марк"" ХХК",ГЦТ3388,48.9658333333333,89.9290299166667,1718.865,48,57,57.3833,89,55,44.5077,5427804.402,714369.879
150,Баян-Өлгий ,Өлгий,,ПЦТ3311,GPS83120022,"""Триал минерал марк"" ХХК",ГЦТ3311,48.9694444444445,89.9606620833333,1714.810,48,58,10.533,89,57,38.3835,5428300.204,716668.853
151,Баян-Өлгий ,Өлгий,,ПЦТ3301,GPS83120023,"""Триал минерал марк"" ХХК",ГЦТ3301,48.9588888888889,89.9576405,1714.144,48,57,32.4887,89,57,27.5058,5427117.025,716493.528
152,Баян-Өлгий ,Өлгий,,ПЦТ3337,GPS83120024,"""Триал минерал марк"" ХХК",ГЦТ3337,48.9641666666667,89.9679243055556,1714.406,48,57,51.2512,89,58,4.5275,5427725.669,717223.538
153,Баян-Өлгий ,Өлгий,,ПЦТ3376,GPS83120025,"""Триал минерал марк"" ХХК",ГЦТ3376,48.965,89.9741456944444,1713.962,48,57,54.3723,89,58,26.9245,5427839.852,717675.052
154,Баян-Өлгий ,Өлгий,,ПЦТ3323,GPS83120026,"""Триал минерал марк"" ХХК",ГЦТ3323,48.9597222222222,89.9725730833333,1713.488,48,57,35.8,89,58,21.2631,5427261.952,717582.426
155,Баян-Өлгий ,Өлгий,,ПЦТ3385,GPS83120027,"""Триал минерал марк"" ХХК",ГЦТ3385,48.9513888888889,89.9691699444444,1725.010,48,57,5.6335,89,58,9.0118,5426320.865,717369.791
156,Баян-Өлгий ,Өлгий,,ПЦТ3314,GPS83120028,"""Триал минерал марк"" ХХК",ГЦТ3314,48.9561111111111,89.9872581388889,1712.456,48,57,22.5051,89,59,14.1293,5426893.696,718673.345
157,Баян-Өлгий ,Өлгий,,ПЦТ3327,GPS83120029,"""Триал минерал марк"" ХХК",ГЦТ3327,48.9625,89.9832295277778,1714.150,48,57,45.3257,89,58,59.6263,5427586.643,718350.785
158,Баян-Өлгий ,Өлгий,,ПЦТ3360,GPS83120030,"""Триал минерал марк"" ХХК",ГЦТ3360,48.9663888888889,89.9556894444445,1715.701,48,57,59.683,89,57,20.482,5427951.042,716318.035
159,Баян-Өлгий ,Өлгий,,ПЦТ3349,GPS83120031,"""Триал минерал марк"" ХХК",ГЦТ3349,48.9602777777778,89.9512013333333,1715.205,48,57,37.7752,89,57,4.3248,5427261.893,716015.905
160,Баян-Өлгий ,Өлгий,,ПЦТ3315,GPS83120032,"""Триал минерал марк"" ХХК",ГЦТ3315,48.9880555555556,89.9594974722222,1715.271,48,59,17.9027,89,57,34.1909,5430376.815,716502.506
161,Баян-Өлгий ,Сагсай,,ПЦ-3341,GPS83160002,"""Триал минерал марк"" ХХК",ГЦТ 3341,48.9075,95.6461111111111,1760.546,48,54,18.88,89,39,14.5,5420577.890,693900.573
162,Баян-Өлгий ,Сагсай,,GPS-2789,GPS83160003,"""Триал минерал марк"" ХХК",ГУГК-2789,48.9025,95.6483333333333,1764.680,48,54,9.3845,89,38,54.4078,5420010.609,694082.165
163,Баян-Өлгий ,Сагсай,,ПЦ-5756,GPS83160004,"""Триал минерал марк"" ХХК",ГЦТ-5756,48.9083333333333,95.6572222222222,1762.190,48,54,27.94,89,38,46.46,5420670.721,694705.533
164,Баян-Өлгий ,Сагсай,,ПЦ-3378,GPS83160005,"""Триал минерал марк"" ХХК",ГЦТ-3378,48.905,95.6538888888889,1763.166,48,54,41.76,89,38,46.25,5420318.084,694481.050
165,Баян-Өлгий ,Ногооннуур,,ПЦТ3381,GPS83100002,"""Триал минерал марк"" ХХК",ГЦТ3381,49.6141666666667,90.2541666666667,1477.349,49,36,51.9063,90,15,15.4914,5499382.457,301666.776
166,Баян-Өлгий ,Ногооннуур,,ПЦТ0830,GPS83100003,"""Триал минерал марк"" ХХК",ГЦТ0830,49.6147222222222,90.2316666666667,1499.169,49,36,53.183,90,13,54.3908,5499481.558,300041.141
167,Баян-Өлгий ,Ногооннуур,,ПЦТ3324,GPS83100004,"""Триал минерал марк"" ХХК",ГЦТ3324,49.6161111111111,90.2241666666667,1494.373,49,36,58.0453,90,13,27.5618,5499651.541,299508.433
168,Баян-Өлгий ,Алтанцөгц,,ПЦТ5707,GPS83040002,"""Триал минерал марк"" ХХК",ГЦТ5707,49.0611111111111,90.455,1570.461,49,3,40.9572,90,27,18.9111,5437398.196,314108.178
169,Баян-Өлгий ,Алтанцөгц,,GPS-67,GPS83040003,"""Триал минерал марк"" ХХК",GPS-67,49.0555555555556,90.4533333333333,1585.036,49,3,20.6583,90,27,12.9838,5436775.501,313966.862
170,Баян-Өлгий ,Бугат,,GPS-57,GPS83050002,"""Триал минерал марк"" ХХК",GPS-57,48.9502777777778,90.0172222222222,1709.490,48,57,1.6068,90,1,2.2825,5426235.374,281634.975
171,Баян-Өлгий ,Бугат,,ПЦ-3370,GPS83050003,"""Триал минерал марк"" ХХК",ГЦТ-3370,48.9533333333333,90.0175,1709.868,48,57,12.4137,90,1,3.987,5426567.657,281682.742
172,Баян-Өлгий ,Бугат,,ПЦ-3374,GPS83050004,"""Триал минерал марк"" ХХК",ГЦТ-3374,48.9880555555556,90.1511111111111,1714.534,48,59,17.3978,90,9,4.4269,5430051.184,291596.230
173,Баян-Өлгий ,Баяннуур,,ПЦ-3302,GPS83030002,"""Триал минерал марк"" ХХК",ГЦТ-3302,48.9497222222222,91.1769444444444,1285.077,48,56,59.0509,91,10,37.6573,5423469.539,366539.426
174,Баян-Өлгий ,Баяннуур,,ПЦ-3355,GPS83030003,"""Триал минерал марк"" ХХК",ГЦТ-3355,48.9527777777778,91.1605555555556,1288.508,48,57,10.2938,91,9,38.2403,5423845.815,365339.506
175,Баян-Өлгий ,Баяннуур,,ПЦ-3375,GPS83030004,"""Триал минерал марк"" ХХК",ГЦТ-3375,48.9438888888889,91.1725,1285.220,48,56,38.8785,91,10,21.8262,5422854.416,366202.493
176,Баян-Өлгий ,Баяннуур,,ПЦ-3386,GPS83030005,"""Триал минерал марк"" ХХК",ГЦТ-3386,48.945,91.1633333333333,1286.483,48,56,42.6021,91,9,48.5032,5422985.735,365527.528
177,Баян-Өлгий ,Баяннуур,,ПЦ-5694,GPS83030006,"""Триал минерал марк"" ХХК",ГЦТ-5694,48.9552777777778,91.155,1289.511,48,57,19.6953,91,9,18.3797,5424145.900,364942.692
178,Баян-Өлгий ,Баяннуур,,ПЦ-5737,GPS83030007,"""Триал минерал марк"" ХХК",ГЦТ-5737,48.9591666666667,91.1494444444445,1290.883,48,57,33.4505,91,8,58.0147,5424580.693,364538.939
179,Баян-Өлгий ,Улаанхус,, ПЦТ5663      ,GPS83170002,"""Триал минерал марк"" ХХК",ГЦТ5663      ,49.0444444444444,89.4422936111111,1774.000,49,2,40.2874,89,26,32.257,5435278.798,678468.684
180,Баян-Өлгий ,Улаанхус,,ПЦТ5763,GPS83170003,"""Триал минерал марк"" ХХК",ГЦТ5763,49.0358333333333,89.4390753333333,1772.591,49,2,9.6918,89,26,20.6712,5434326.573,678263.917
181,Баян-Өлгий ,Улаанхус,,GPS-62,GPS83170004,"""Триал минерал марк"" ХХК",GPS-62,49.0380555555556,89.4361808888889,1774.007,49,2,17.665,89,26,10.2512,5434565.951,678044.481
182,Баян-Өлгий ,Хөх хөтөл,,ПЦТ8082,GPS83170005,"""Триал минерал марк"" ХХК",ГЦТ8082,49.2644444444444,94.9061111111111,2131.700,49,15,52.3095,94,54,22.161,5458611.290,638677.440
183,Баян-Өлгий ,Цагааннуур,, ПЦТ4225     ,GPS83100005,"""Триал минерал марк"" ХХК",ГЦТ4225     ,49.5066666666667,89.7391558333333,2108.356,49,30,24.0515,89,44,20.961,5487389.553,698296.875
184,Баян-Өлгий ,Цагааннуур,,ПЦТ4707,GPS83100006,"""Триал минерал марк"" ХХК",ГЦТ4707,49.5133333333333,89.7375,2107.915,49,30,48.4297,89,44,15.6252,5488138.364,698162.214
185,Баян-Өлгий ,Цагааннуур,,ПЦТ5657,GPS83100007,"""Триал минерал марк"" ХХК",ГЦТ5657,49.5038888888889,89.7138888888889,2116.545,49,30,14.3585,89,42,50.1129,5487024.110,696480.988
186,Баян-Өлгий ,Цагааннуур,,GPS-63,GPS83100008,"""Триал минерал марк"" ХХК",GPS-63,49.5144444444444,89.7210158333333,2115.531,49,30,52.9447,89,43,15.657,5488234.057,696951.566
187,Баян-Өлгий ,Алтай,,3346,GPS83150002,"""Оол мапинг"" ХХК",ГЦТ3346,48.3125,89.5080555555556,2150.266,48,18,45.83306,89,30,29.94006,5354100.837,685968.716
188,Баян-Өлгий ,Алтай,,56,GPS83150003,"""Оол мапинг"" ХХК",ГЦТ0056,48.3058333333333,89.5113888888889,2141.311,48,18,21.54781,89,30,41.20014,5353358.690,686225.153
189,Баян-Өлгий ,Алтай,,5671,GPS83150004,"""Оол мапинг"" ХХК",ГЦТ5671,48.3008333333333,89.5127777777778,2145.064,48,18,3.67087,89,30,46.78771,5352810.562,686358.320
190,Баян-Өлгий ,Алтай,,3369,GPS83150005,"""Оол мапинг"" ХХК",ГЦТ3369,48.295,89.5125,2159.363,48,17,42.37897,89,30,45.27224,5352152.214,686348.640
191,Баян-Өлгий ,Алтай,,993,GPS83150006,"""Оол мапинг"" ХХК",ГЦТ993,48.2927777777778,89.5744444444444,2103.233,48,17,34.19678,89,34,28.46067,5352052.100,690954.848
192,Баян-Өлгий ,Алтай 3-р баг,,999,GPS83150007,"""Оол мапинг"" ХХК",ГЦТ999,48.2877777777778,89.5783333333333,2065.490,48,17,16.04278,89,34,42.38494,5351501.289,691260.544
193,Баян-Өлгий ,Буянт,,995,GPS83140002,"""Оол мапинг"" ХХК",ГТЦ995,48.5741666666667,89.5430555555556,1966.259,48,34,27.52142,89,32,35.37825,5383258.314,687585.620
194,Баян-Өлгий ,Буянт,,5724,GPS83140003,"""Оол мапинг"" ХХК",ГТЦ5724,48.5786111111111,89.5430555555556,1972.297,48,34,43.90185,89,32,35.24019,5383763.936,687565.949
195,Баян-Өлгий ,Буянт,,5736,GPS83140004,"""Оол мапинг"" ХХК",ГТЦ5736,48.5761111111111,89.5497222222222,1951.457,48,34,34.56929,89,32,59.91484,5383492.668,688081.046
196,Баян-Өлгий ,Буянт,,358,GPS83140005,"""Оол мапинг"" ХХК",ХМ 358,48.58,89.5502777777778,1956.159,48,34,48.86936,89,33,1.52882,5383935.261,688099.365
197,Баян-Өлгий ,Булган,,3383,GPS83010002,"""Оол мапинг"" ХХК",ГТЦ 3383,46.9288888888889,91.0802777777778,1951.974,46,55,44.78638,91,4,49.58484,5199074.591,353873.250
198,Баян-Өлгий ,Булган,,73,GPS83010003,"""Оол мапинг"" ХХК",GPS0073,46.9291666666667,91.0830555555556,1936.808,46,55,45.86904,91,4,59.30622,5199102.980,354079.629
199,Баян-Өлгий ,Булган,,76,GPS83010004,"""Оол мапинг"" ХХК",GPS 0076,46.9233333333333,91.0913888888889,1930.939,46,55,24.90399,91,5,29.999,5198440.021,354712.904
200,Баян-Өлгий ,Булган,,3329,GPS83010005,"""Оол мапинг"" ХХК",ГТЦ 3329,46.9183333333333,91.0911111111111,1941.619,46,55,6.7283,91,5,28.81736,5197879.603,354674.240
201,Баян-Өлгий ,Цэнгэл,,5630,GPS83190002,"""Оол мапинг"" ХХК",ГТЦ 5630,48.9441666666667,89.1463888888889,1896.593,48,56,39.56243,89,8,47.19878,5423486.866,657166.252
202,Баян-Өлгий ,Цэнгэл,,5725,GPS83190003,"""Оол мапинг"" ХХК",ГТЦ 5725,48.9363888888889,89.1375,1894.205,48,56,11.8211,89,8,15.09519,5422611.910,656537.433
203,Баян-Өлгий ,Цэнгэл,,5798,GPS83190004,"""Оол мапинг"" ХХК",ГТЦ 5798,48.9575,89.1458333333333,1886.491,48,57,27.49492,89,8,45.64311,5424965.936,657092.789
204,Баян-Өлгий ,Цэнгэл,,39,GPS83190005,"""Оол мапинг"" ХХК",ХМ 0039,48.9463888888889,89.1433333333334,1882.025,48,56,47.67454,89,8,36.08858,5423730.954,656933.223
205,Баян-Өлгий ,Дэлүүн,,5017,GPS83060002,"""Оол мапинг"" ХХК",GPS 5017,47.8719444444444,90.705,2149.270,47,52,19.43277,90,42,18.04917,5304630.603,328386.044
206,Баян-Өлгий ,Дэлүүн,,3359,GPS83060003,"""Оол мапинг"" ХХК",ГТЦ 3359,47.8580555555556,90.6991666666667,2149.060,47,51,29.54652,90,41,57.98268,5303102.985,327923.373
207,Баян-Өлгий ,Дэлүүн,,3321,GPS83060004,"""Оол мапинг"" ХХК",ГТЦ 3321,47.8663888888889,90.6988888888889,2155.000,47,51,59.62422,90,41,56.90338,5304032.171,327928.614
208,Баян-Өлгий ,Дэлүүн,,4655,GPS83060005,"""Оол мапинг"" ХХК",ГТЦ4655,47.8561111111111,90.7052777777778,2144.430,47,51,22.6802,90,42,19.32009,5302877.829,328360.382
209,Баян-Өлгий ,Дэлүүн,,4658,GPS83060006,"""Оол мапинг"" ХХК",ГТЦ4658,47.8630555555556,90.705,2142.928,47,51,47.94215,90,42,18.04001,5303658.472,328356.961
210,Баян-Өлгий ,Дэлүүн,,4659,GPS83060007,"""Оол мапинг"" ХХК",ГТЦ4659,47.8688888888889,90.6933333333333,2187.257,47,52,8.1063,90,41,36.82345,5304306.462,327519.321
211,Баян-Өлгий ,Толбо,,3316,GPS83080002,"""Оол мапинг"" ХХК",ГТЦ 3316,48.4075,90.2830555555556,2108.184,48,24,27.51928,90,16,59.20946,5365176.182,298943.132
212,Баян-Өлгий ,Толбо,,3304,GPS83080003,"""Оол мапинг"" ХХК",ГТЦ 3304,48.4127777777778,90.28,2103.884,48,24,46.22486,90,16,48.47076,5365761.498,298742.922
213,Баян-Өлгий ,Толбо,,3390,GPS83080004,"""Оол мапинг"" ХХК",ГТЦ 3390,48.4163888888889,90.2886111111111,2103.943,48,24,59.03893,90,17,19.98897,5366134.114,299404.708
214,Баян-Өлгий ,Толбо,,Т-4,GPS83080005,"""Оол мапинг"" ХХК",,48.4180555555556,90.2966666666667,2136.929,48,25,5.69279,90,17,48.30055,5366318.954,299993.793
215,Баянхонгор ,Гурванбулаг,,GPS-6154,GPS64230002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6154,47.2227777777778,98.5766666666667,2430.442,47,13,22.9448,98,34,36.4754,5230037.100,467960.037
216,Баянхонгор ,Гурванбулаг,,ПЦ-3085,GPS64230003,"""Нью Сүрвэй"" ХХК",ГЦТ-3085,47.2294444444445,98.5661111111111,2436.987,47,13,46.7578,98,33,58.6441,5230776.564,467168.526
217,Баянхонгор ,Гурванбулаг,,ПЦ-3081,GPS64230004,"""Нью Сүрвэй"" ХХК",ГЦТ-3081,47.2258333333333,98.5788888888889,2420.241,47,13,33.6396,98,34,44.7925,5230366.297,468136.728
218,Баянхонгор ,Гурванбулаг,,ПЦ-3092,GPS64230005,"""Нью Сүрвэй"" ХХК",ГЦТ-3092,47.2194444444444,98.5694444444444,2437.489,47,13,10.6783,98,34,10.5089,5229661.424,467411.871
219,Баянхонгор ,Жаргалант,,GPS-6049,GPS64180002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6049,47.0272222222222,99.4866666666667,2069.913,47,1,38.5124,99,29,12.2239,5208319.985,536984.915
220,Баянхонгор ,Жаргалант,,ПЦ-3141,GPS64180003,"""Нью Сүрвэй"" ХХК",ГТЦ-3141,47.0177777777778,99.4727777777778,2033.571,47,1,4.1606,99,28,22.3605,5207253.147,535938.832
221,Баянхонгор ,Жаргалант,,ПЦ-3097,GPS64180004,"""Нью Сүрвэй"" ХХК",ГТЦ-3097,47.0241666666667,99.4911111111111,2077.099,47,1,27.3116,99,29,28.6634,5207976.399,537334.079
222,Баянхонгор ,Баянбулаг,,GPS-6026,GPS64260002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6026,46.805,98.1061111111111,2266.601,46,48,18.4698,98,6,22.7758,5183897.043,431811.505
223,Баянхонгор ,Баянбулаг,,ПЦ-3151,GPS64260003,"""Нью Сүрвэй"" ХХК",ГТЦ-3151,46.8111111111111,98.0805555555556,2253.385,46,48,40.088,98,4,50.4342,5184586.912,429862.159
224,Баянхонгор ,Баянбулаг,,ПЦ-3178,GPS64260004,"""Нью Сүрвэй"" ХХК",ГТЦ-3178,46.8147222222222,98.0961111111111,2262.545,46,48,53.272,98,5,46.6647,5184980.033,431058.496
225,Баянхонгор ,Заг,,ПЦ-3087,GPS64200002,"""Нью Сүрвэй"" ХХК",ГТЦ-3151,46.945,99.1633333333333,2016.300,46,56,42.5943,99,9,48.3589,5199083.495,512437.796
226,Баянхонгор ,Заг,,ПЦ-3187,GPS64200003,"""Нью Сүрвэй"" ХХК",ГТЦ-3178,46.9375,99.1694444444445,2025.313,46,56,15.5331,99,10,10.7622,5198249.174,512913.203
227,Баянхонгор ,Галуут,,ПЦ-3195,GPS64110002,"""Нью Сүрвэй"" ХХК",ГТЦ-3195,46.7016666666667,100.149166666667,2127.173,46,42,6.8494,100,8,57.4559,5172679.864,587860.122
228,Баянхонгор ,Галуут,,ПЦ-3134,GPS64110003,"""Нью Сүрвэй"" ХХК",ГТЦ-3134,46.6994444444444,100.141388888889,2123.802,46,41,58.1445,100,8,29.3322,5172402.483,587266.808
